Registry,Repository,Tag,Id,Scan Time,Pass,Type,Distro,Hostname,Layer,CVE ID,Compliance ID,Type,Severity,Packages,Source Package,Package Version,Package License,CVSS,Fix Status,Fix Date,Grace Days,Vulnerability Tags,Description,Cause,Published,Custom Labels
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12400,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,4.4,fixed in 3.53.1-3.el7_9,1601337600,,,"When converting coordinates from projective to affine, the modular inversion was not performed in constant time, resulting in a possible timing-based side channel attack. This vulnerability affects Firefox < 80 and Firefox for Android < 80.",,1602166500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12401,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,4.4,fixed in 3.53.1-3.el7_9,1601337600,,,"During ECDSA signature generation, padding applied in the nonce designed to ensure constant-time scalar multiplication was removed, resulting in variable-time execution dependent on secret data. This vulnerability affects Firefox < 80 and Firefox for Android < 80.",,1602166500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12402,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,4.4,fixed in 3.53.1-3.el7_9,1601337600,,,"During RSA key generation, bignum implementations used a variation of the Binary Extended Euclidean Algorithm which entailed significantly input-dependent flow. This allowed an attacker able to perform electromagnetic-based side channel attacks to record traces leading to the recovery of the secret primes. *Note:* An unmodified Firefox browser does not generate RSA keys in normal operation and is not affected, but products built on top of it might. This vulnerability affects Firefox < 78.",,1594307700,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12403,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,6.8,fixed in 3.53.1-3.el7_9,1601337600,,,"Network Security Services (NSS) is a set of libraries designed to support the cross-platform development of security-enabled client and server applications.  Netscape Portable Runtime (NSPR) provides platform independence for non-GUI operating system facilities.  The following packages have been upgraded to a later upstream version: nss (3.53.1), nss-softokn (3.53.1), nss-util (3.53.1), nspr (4.25.0). (BZ#1804262, BZ#1804264, BZ#1804271, BZ#1804273)  Security Fix(es):  * nss: Out-of-bounds read when importing curve25519 private key (CVE-2019-11719)  * nss: Use-after-free in sftk_FreeSession due to improper refcounting (CVE-2019-11756)  * nss: Check length of inputs for cryptographic primitives (CVE-2019-17006)  * nss: Side channel attack on ECDSA signature generation (CVE-2020-6829)  * nss: P-384 and P-521 implementation uses a side-channel vulnerable modular inversion function (CVE-2020-12400)  * nss: ECDSA timing attack mitigation bypass (CVE-2020-12401)  * nss: Side channel vulnerabilities during RSA key generation (CVE-2020-12402)  * nss: CHACHA20-POLY1305 decryption with undersized tag leads to out-of-bounds read (CVE-2020-12403)  * nss: PKCS#1 v1.5 signatures can be used for TLS 1.3 (CVE-2019-11727)  * nss: TLS 1.3 HelloRetryRequest downgrade request sets client into invalid state (CVE-2019-17023)  For more details about the security issue(s), including the impact, a CVSS",,1595808000,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-6829,46,SO,moderate,nss-sysinit,,3.36.0-7.1.el7_6,,4.4,fixed in 3.53.1-3.el7_9,1601337600,,,"When performing EC scalar point multiplication, the wNAF point multiplication algorithm was used; which leaked partial information about the nonce used during signature generation. Given an electro-magnetic trace of a few signature generations, the private key could have been computed. This vulnerability affects Firefox < 80 and Firefox for Android < 80.",,1603887300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-14618,46,SO,low,libcurl,,7.29.0-51.el7,,7.5,fixed in 7.29.0-51.el7_6.3,1564358400,,,"curl before version 7.61.1 is vulnerable to a buffer overrun in the NTLM authentication code. The internal function Curl_ntlm_core_mk_nt_hash multiplies the length of the password by two (SUM) to figure out how large temporary storage area to allocate from the heap. The length value is then subsequently used to iterate over the password and generate output into the allocated storage buffer. On systems with a 32 bit size_t, the math to calculate SUM triggers an integer overflow when the password length exceeds 2GB (2^31 bytes). This integer overflow usually causes a very small buffer to actually get allocated instead of the intended very huge one, making the use of that buffer end up in a heap buffer overflow. (This bug is almost identical to CVE-2017-8816.)",,1536175740,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-16842,46,SO,low,libcurl,,7.29.0-51.el7,,3.6,fixed in 7.29.0-54.el7,1565049600,,,Curl versions 7.14.1 through 7.61.1 are vulnerable to a heap-based buffer over-read in the tool_msgs.c:voutf() function that may result in information exposure and denial of service.,,1541014140,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-5436,46,SO,low,libcurl,,7.29.0-51.el7,,7,fixed in 7.29.0-57.el7,1585612800,,,A heap buffer overflow in the TFTP receiving code allows for DoS or arbitrary code execution in libcurl versions 7.19.4 through 7.64.1.,,1559071740,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-5482,46,SO,moderate,libcurl,,7.29.0-51.el7,,6.3,fixed in 7.29.0-59.el7,1601337600,,,Heap buffer overflow in the TFTP protocol handler in cURL 7.19.4 to 7.65.3.,,1568661300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-8177,46,SO,moderate,libcurl,,7.29.0-51.el7,,5.4,fixed in 7.29.0-59.el7_9.1,1604966400,,,curl 7.20.0 through 7.70.0 is vulnerable to improper restriction of names for files and other resources that can lead too overwriting a local file when the -J flag is used.,,1607976900,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12243,46,SO,moderate,openldap,,2.4.44-21.el7_6,,7.5,fixed in 2.4.44-22.el7,1601337600,,,"In filter.c in slapd in OpenLDAP before 2.4.50, LDAP search filters with nested boolean expressions can result in denial of service (daemon crash).",,1588101300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-25692,46,SO,moderate,openldap,,2.4.44-21.el7_6,,7.5,affected,0,,,"A NULL pointer dereference was found in OpenLDAP server and was fixed in openldap 2.4.55, during a request for renaming RDNs. An unauthenticated attacker could remotely crash the slapd process by sending a specially crafted request, causing a Denial of Service.",,1607390100,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-14352,46,SO,moderate,librepo,,1.8.1-7.el7,,8,fixed in 1.8.1-8.el7_9,1604966400,,,A flaw was found in librepo in versions before 1.12.1. A directory traversal vulnerability was found where it failed to sanitize paths in remote repository metadata. An attacker controlling a remote repository may be able to copy files outside of the destination directory on the targeted system via path traversal. This flaw could potentially result in system compromise via the overwriting of critical system files. The highest threat from this flaw is to users that make use of untrusted third-party repositories.,,1597276800,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2016-10739,46,SO,moderate,glibc-common,,2.17-260.el7_6.6,,4.6,fixed in 2.17-292.el7,1565049600,,,"In the GNU C Library (aka glibc or libc6) through 2.28, the getaddrinfo function would successfully parse a string that contained an IPv4 address followed by whitespace and arbitrary characters, which could lead applications to incorrectly assume that it had parsed a valid string, without the possibility of embedded HTTP headers or other potentially dangerous substrings.",,1548098940,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-19126,46,SO,low,glibc-common,,2.17-260.el7_6.6,,2.9,fixed in 2.17-317.el7,1601337600,,,"On the x86-64 architecture, the GNU C Library (aka glibc) before 2.31 fails to ignore the LD_PREFER_MAP_32BIT_EXEC environment variable during program execution after a security transition, allowing local attackers to restrict the possible mapping addresses for loaded libraries and thus bypass ASLR for a setuid program.",,1574201700,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-25013,46,SO,moderate,glibc-common,,2.17-260.el7_6.6,,4.8,fixed in 2.17-322.el7_9,1612224000,,,"The iconv feature in the GNU C Library (aka glibc or libc6) through 2.32, when processing invalid multi-byte input sequences in the EUC-KR encoding, may have a buffer over-read.",,1609784100,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-10029,46,SO,moderate,glibc-common,,2.17-260.el7_6.6,,5.7,fixed in 2.17-322.el7_9,1612224000,,,"The GNU C Library (aka glibc or libc6) before 2.32 could overflow an on-stack buffer during range reduction if an input to an 80-bit long double function contains a non-canonical bit pattern, a seen when passing a 0x5d414141414141410000 value to sinl on x86 targets. This is related to sysdeps/ieee754/ldbl-96/e_rem_pio2l.c.",,1583334900,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-29573,46,SO,moderate,glibc-common,,2.17-260.el7_6.6,,7.5,fixed in 2.17-322.el7_9,1612224000,,,"sysdeps/i386/ldbl2mpn.c in the GNU C Library (aka glibc or libc6) before 2.23 on x86 targets has a stack-based buffer overflow if the input to any of the printf family of functions is an 80-bit long double with a non-canonical bit pattern, as seen when passing a \\x00\\x04\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x04 value to sprintf. NOTE: the issue does not affect glibc by default in 2016 or later (i.e., 2.23 or later) because of commits made in 2015 for inlining of C99 math functions through use of GCC built-ins. In other words, the reference to 2.23 is intentional despite the mention of \""Fixed for glibc 2.33\"" in the 26649 reference.",,1607213700,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-0495,46,SO,moderate,nspr,,4.19.0-1.el7_5,,5.1,fixed in 4.21.0-1.el7,1565049600,,,"Libgcrypt before 1.7.10 and 1.8.x before 1.8.3 allows a memory-cache side-channel attack on ECDSA signatures that can be mitigated through the use of blinding during the signing process in the _gcry_ecc_ecdsa_sign function in cipher/ecc-ecdsa.c, aka the Return Of the Hidden Number Problem or ROHNP. To discover an ECDSA key, the attacker needs access to either the local machine or a different virtual machine on the same physical host.",,1528932540,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-12404,46,SO,moderate,nspr,,4.19.0-1.el7_5,,5.9,fixed in 4.21.0-1.el7,1565049600,,,A cached side channel attack during handshakes using RSA encryption could allow for the decryption of encrypted content. This is a variant of the Adaptive Chosen Ciphertext attack (AKA Bleichenbacher attack) and affects all NSS versions prior to NSS 3.41.,,1556818140,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11719,46,SO,moderate,nspr,,4.19.0-1.el7_5,,7.5,fixed in 4.25.0-2.el7_9,1601337600,,,"When importing a curve25519 private key in PKCS#8format with leading 0x00 bytes, it is possible to trigger an out-of-bounds read in the Network Security Services (NSS) library. This could lead to information disclosure. This vulnerability affects Firefox ESR < 60.8, Firefox < 68, and Thunderbird < 60.8.",,1563891300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11727,46,SO,moderate,nspr,,4.19.0-1.el7_5,,3.4,fixed in 4.25.0-2.el7_9,1601337600,,,A vulnerability exists where it possible to force Network Security Services (NSS) to sign CertificateVerify with PKCS#1 v1.5 signatures when those are the only ones advertised by server in CertificateRequest in TLS 1.3. PKCS#1 v1.5 signatures should not be used for TLS 1.3 messages. This vulnerability affects Firefox < 68.,,1563891300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-11756,46,SO,moderate,nspr,,4.19.0-1.el7_5,,7.1,fixed in 4.25.0-2.el7_9,1601337600,,,Improper refcounting of soft token session objects could cause a use-after-free and crash (likely limited to a denial of service). This vulnerability affects Firefox < 71.,,1578514500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-17006,46,SO,moderate,nspr,,4.19.0-1.el7_5,,8.1,fixed in 4.25.0-2.el7_9,1601337600,,,"In Network Security Services (NSS) before 3.46, several cryptographic primitives had missing length checks. In cases where the application calling the library did not perform a sanity check on the inputs it could result in a crash due to a buffer overflow.",,1603401300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-17007,46,SO,moderate,nspr,,4.19.0-1.el7_5,,7.5,fixed in 4.21.0-1.el7,1565049600,,,"In Network Security Services before 3.44, a malformed Netscape Certificate Sequence can cause NSS to crash, resulting in a denial of service.",,1603401300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-17023,46,SO,moderate,nspr,,4.19.0-1.el7_5,,5.3,fixed in 4.25.0-2.el7_9,1601337600,,,"After a HelloRetryRequest has been sent, the client may negotiate a lower protocol that TLS 1.3, resulting in an invalid state transition in the TLS State Machine. If the client gets into this state, incoming Application Data records will be ignored. This vulnerability affects Firefox < 72.",,1578521700,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12400,46,SO,moderate,nspr,,4.19.0-1.el7_5,,4.4,fixed in 4.25.0-2.el7_9,1601337600,,,"When converting coordinates from projective to affine, the modular inversion was not performed in constant time, resulting in a possible timing-based side channel attack. This vulnerability affects Firefox < 80 and Firefox for Android < 80.",,1602166500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12401,46,SO,moderate,nspr,,4.19.0-1.el7_5,,4.4,fixed in 4.25.0-2.el7_9,1601337600,,,"During ECDSA signature generation, padding applied in the nonce designed to ensure constant-time scalar multiplication was removed, resulting in variable-time execution dependent on secret data. This vulnerability affects Firefox < 80 and Firefox for Android < 80.",,1602166500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12402,46,SO,moderate,nspr,,4.19.0-1.el7_5,,4.4,fixed in 4.25.0-2.el7_9,1601337600,,,"During RSA key generation, bignum implementations used a variation of the Binary Extended Euclidean Algorithm which entailed significantly input-dependent flow. This allowed an attacker able to perform electromagnetic-based side channel attacks to record traces leading to the recovery of the secret primes. *Note:* An unmodified Firefox browser does not generate RSA keys in normal operation and is not affected, but products built on top of it might. This vulnerability affects Firefox < 78.",,1594307700,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-12403,46,SO,moderate,nspr,,4.19.0-1.el7_5,,6.8,fixed in 4.25.0-2.el7_9,1601337600,,,"Network Security Services (NSS) is a set of libraries designed to support the cross-platform development of security-enabled client and server applications.  Netscape Portable Runtime (NSPR) provides platform independence for non-GUI operating system facilities.  The following packages have been upgraded to a later upstream version: nss (3.53.1), nss-softokn (3.53.1), nss-util (3.53.1), nspr (4.25.0). (BZ#1804262, BZ#1804264, BZ#1804271, BZ#1804273)  Security Fix(es):  * nss: Out-of-bounds read when importing curve25519 private key (CVE-2019-11719)  * nss: Use-after-free in sftk_FreeSession due to improper refcounting (CVE-2019-11756)  * nss: Check length of inputs for cryptographic primitives (CVE-2019-17006)  * nss: Side channel attack on ECDSA signature generation (CVE-2020-6829)  * nss: P-384 and P-521 implementation uses a side-channel vulnerable modular inversion function (CVE-2020-12400)  * nss: ECDSA timing attack mitigation bypass (CVE-2020-12401)  * nss: Side channel vulnerabilities during RSA key generation (CVE-2020-12402)  * nss: CHACHA20-POLY1305 decryption with undersized tag leads to out-of-bounds read (CVE-2020-12403)  * nss: PKCS#1 v1.5 signatures can be used for TLS 1.3 (CVE-2019-11727)  * nss: TLS 1.3 HelloRetryRequest downgrade request sets client into invalid state (CVE-2019-17023)  For more details about the security issue(s), including the impact, a CVSS",,1595808000,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2020-6829,46,SO,moderate,nspr,,4.19.0-1.el7_5,,4.4,fixed in 4.25.0-2.el7_9,1601337600,,,"When performing EC scalar point multiplication, the wNAF point multiplication algorithm was used; which leaked partial information about the nonce used during signature generation. Given an electro-magnetic trace of a few signature generations, the private key could have been computed. This vulnerability affects Firefox < 80 and Firefox for Android < 80.",,1603887300,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-9924,46,SO,moderate,bash,,4.2.46-31.el7,,7.8,fixed in 4.2.46-34.el7,1585612800,,,"rbash in Bash before 4.4-beta2 did not prevent the shell user from modifying BASH_CMDS, thus allowing the user to execute any command with the permissions of the shell.",,1553243340,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-13734,46,SO,important,sqlite,,3.7.17-8.el7,,8.8,fixed in 3.7.17-8.el7_7.1,1580083200,,,Out of bounds write in SQLite in Google Chrome prior to 79.0.3945.79 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,,1576016100,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2015-2716,46,SO,moderate,expat,,2.1.0-10.el7_3,,6.8,fixed in 2.1.0-11.el7,1585612800,,,"Buffer overflow in the XML parser in Mozilla Firefox before 38.0, Firefox ESR 31.x before 31.7, and Thunderbird before 31.7 allows remote attackers to execute arbitrary code by providing a large amount of compressed XML data, a related issue to CVE-2015-1283.",,1431388800,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2018-20843,46,SO,moderate,expat,,2.1.0-10.el7_3,,7.5,fixed in 2.1.0-12.el7,1601337600,,,"In libexpat in Expat before 2.2.7, XML input including XML names that contain a large number of colons could make the XML parser consume a high amount of RAM and CPU resources while processing (enough to be usable for denial-of-service attacks).",,1561396500,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2019-15903,46,SO,moderate,expat,,2.1.0-10.el7_3,,7.5,fixed in 2.1.0-12.el7,1601337600,,,"In libexpat before 2.2.8, crafted XML input could fool the parser into changing from DTD parsing to document parsing too early; a consecutive call to XML_GetCurrentLineNumber (or XML_GetCurrentColumnNumber) then resulted in a heap-based buffer over-read.",,1567577700,
registry-default.ocpappdes.financiero.bco:443,slfc-des/jch-slfc-organisation-consulting,1.0.1-SNAPSHOT-DES,sha256:fe96a7c6ad59f76acd3a6c286c1c310ea2397f89413cdfbdeb1c1f828b8ab887,2021-03-29T22:31:22.276Z,True,ciImage,Red Hat Enterprise Linux Server 7.6 (Maipo),,,CVE-2015-8035,46,SO,moderate,libxml2,,2.9.1-6.el7_2.3,,4.3,fixed in 2.9.1-6.el7.4,1585612800,,,"The xz_decomp function in xzlib.c in libxml2 2.9.1 does not properly detect compression errors, which allows context-dependent attackers to cause a denial of service (process hang) via crafted XML data.",,1447865940,
